state,year,month,collection_centres,estimated_generation,estimated_collected,collection_percentage,recycling_efficiency_score,growth_rate,demand_level,priority_level
Meghalaya,2019,8,20,715.8,152.53,21.31,21.31,-26.13,Medium,High
Meghalaya,2020,8,20,471.77,124.38,26.36,26.36,-34.09,Low,Medium
Meghalaya,2021,8,20,2012.31,507.29,25.21,25.21,326.54,Medium,Medium
Meghalaya,2022,8,20,673.7,181.43,26.93,26.93,-66.52,Low,Low
Meghalaya,2023,8,20,246.8,66.24,26.84,26.84,-63.37,Low,Low
Meghalaya,2024,8,20,582.69,160.5,27.54,27.54,136.1,Low,Low
Meghalaya,2017,9,20,118.36,11.89,10.05,10.05,0.0,Low,High
Meghalaya,2018,9,20,217.33,45.97,21.15,21.15,83.62,Low,High
Meghalaya,2019,9,20,77.94,17.31,22.21,22.21,-64.14,Low,Medium
Meghalaya,2020,9,20,1404.13,391.34,27.87,27.87,1701.55,Medium,Low
Meghalaya,2021,9,20,188.89,48.33,25.58,25.59,-86.55,Low,Medium
Meghalaya,2022,9,20,190.98,50.73,26.57,26.56,1.11,Low,Medium
Meghalaya,2023,9,20,1735.53,478.43,27.57,27.57,808.75,Medium,Low
Meghalaya,2024,9,20,970.16,249.2,25.69,25.69,-44.1,Medium,Medium
Meghalaya,2017,10,20,361.41,34.66,9.59,9.59,0.0,Low,High
Meghalaya,2018,10,20,126.58,29.32,23.16,23.16,-64.98,Low,Medium
Meghalaya,2019,10,20,869.82,183.68,21.12,21.12,587.17,Medium,High
Meghalaya,2020,10,20,1917.97,498.36,25.98,25.98,120.5,Medium,Medium
Meghalaya,2021,10,20,795.76,215.1,27.03,27.03,-58.51,Medium,Low
Meghalaya,2022,10,20,787.63,205.52,26.09,26.09,-1.02,Medium,Medium
Meghalaya,2023,10,20,895.07,228.81,25.56,25.56,13.64,Medium,Medium
Meghalaya,2024,10,20,147.04,41.89,28.49,28.49,-83.57,Low,Low
Meghalaya,2017,11,20,133.07,14.05,10.56,10.56,0.0,Low,High
Meghalaya,2018,11,20,631.04,133.85,21.21,21.21,374.22,Low,High
Meghalaya,2019,11,20,639.96,134.38,21.0,21.0,1.41,Low,High
Meghalaya,2020,11,20,644.9,158.19,24.53,24.53,0.77,Low,Medium
Meghalaya,2021,11,20,503.94,128.44,25.49,25.49,-21.86,Low,Medium
Meghalaya,2022,11,20,306.09,82.06,26.81,26.81,-39.26,Low,Low
Meghalaya,2023,11,20,408.08,112.52,27.57,27.57,33.32,Low,Low
Meghalaya,2024,11,20,685.3,176.56,25.76,25.76,67.93,Low,Medium
Meghalaya,2017,12,20,484.79,47.32,9.76,9.76,0.0,Low,High
Meghalaya,2018,12,20,219.12,46.64,21.29,21.29,-54.8,Low,High
Meghalaya,2019,12,20,1628.4,375.09,23.03,23.03,643.15,Medium,Medium
Meghalaya,2020,12,20,333.51,91.36,27.39,27.39,-79.52,Low,Low
Meghalaya,2021,12,20,1058.13,305.39,28.86,28.86,217.27,Medium,Low
Meghalaya,2022,12,20,654.59,175.38,26.79,26.79,-38.14,Low,Low
Meghalaya,2023,12,20,1032.34,274.65,26.6,26.6,57.71,Medium,Medium
Meghalaya,2024,12,20,1280.21,332.24,25.95,25.95,24.01,Medium,Medium
Mizoram,2017,1,13,585.88,59.63,10.18,10.18,0.0,Low,High
Mizoram,2018,1,13,271.41,58.71,21.63,21.63,-53.67,Low,High
Mizoram,2019,1,13,399.0,90.25,22.62,22.62,47.01,Low,Medium
Mizoram,2020,1,13,293.78,72.96,24.84,24.83,-26.37,Low,Medium
Mizoram,2021,1,13,254.71,69.71,27.37,27.37,-13.3,Low,Low
Mizoram,2022,1,13,434.78,120.02,27.6,27.6,70.7,Low,Low
Mizoram,2023,1,13,412.24,107.55,26.09,26.09,-5.18,Low,Medium
Mizoram,2024,1,13,993.76,253.5,25.51,25.51,141.06,Medium,Medium
Mizoram,2017,2,13,657.66,63.27,9.62,9.62,0.0,Low,High
Mizoram,2018,2,13,257.31,51.4,19.98,19.98,-60.87,Low,High
Mizoram,2019,2,13,173.4,40.51,23.36,23.36,-32.61,Low,Medium
Mizoram,2020,2,13,746.86,180.05,24.11,24.11,330.72,Medium,Medium
Mizoram,2021,2,13,452.98,119.72,26.43,26.43,-39.35,Low,Medium
Mizoram,2022,2,13,657.31,168.89,25.69,25.69,45.11,Low,Medium
Mizoram,2023,2,13,612.09,165.75,27.08,27.08,-6.88,Low,Low
Mizoram,2024,2,13,1049.61,283.87,27.05,27.05,71.48,Medium,Low
Mizoram,2017,3,13,15.81,1.4,8.83,8.86,0.0,Low,High
Mizoram,2018,3,13,358.38,79.53,22.19,22.19,2166.79,Low,Medium
Mizoram,2019,3,13,1092.57,219.27,20.07,20.07,204.86,Medium,High
Mizoram,2020,3,13,582.26,154.91,26.61,26.6,-46.71,Low,Medium
Mizoram,2021,3,13,478.03,110.32,23.08,23.08,-17.9,Low,Medium
Mizoram,2022,3,13,35.49,9.16,25.82,25.81,-92.58,Low,Medium
Mizoram,2023,3,13,454.86,121.69,26.75,26.75,1181.66,Low,Low
Mizoram,2024,3,13,555.58,136.99,24.66,24.66,22.14,Low,Medium
Mizoram,2017,4,13,157.64,14.99,9.51,9.51,0.0,Low,High
Mizoram,2018,4,13,147.65,30.63,20.74,20.75,-6.34,Low,High
Mizoram,2019,4,13,78.0,18.1,23.2,23.21,-47.17,Low,Medium
Mizoram,2020,4,13,691.16,192.0,27.78,27.78,786.1,Low,Low
Mizoram,2021,4,13,1531.6,400.98,26.18,26.18,121.6,Medium,Medium
Mizoram,2022,4,13,668.99,176.8,26.43,26.43,-56.32,Low,Medium
Mizoram,2023,4,13,514.27,130.1,25.3,25.3,-23.13,Low,Medium
Mizoram,2024,4,13,405.14,101.45,25.04,25.04,-21.22,Low,Medium
Mizoram,2017,5,13,259.39,27.31,10.53,10.53,0.0,Low,High
Mizoram,2018,5,13,157.32,34.27,21.78,21.78,-39.35,Low,Medium
Mizoram,2019,5,13,216.93,53.77,24.79,24.79,37.89,Low,Medium
Mizoram,2020,5,13,214.22,59.18,27.63,27.63,-1.25,Low,Low
Mizoram,2021,5,13,485.54,134.81,27.77,27.76,126.65,Low,Low
Mizoram,2022,5,13,96.06,22.71,23.64,23.64,-80.22,Low,Medium
Mizoram,2023,5,13,216.78,61.74,28.48,28.48,125.67,Low,Low
Mizoram,2024,5,13,581.46,153.68,26.43,26.43,168.23,Low,Medium
Mizoram,2017,6,13,102.84,9.8,9.53,9.53,0.0,Low,High
Mizoram,2018,6,13,397.95,90.05,22.63,22.63,286.96,Low,Medium
Mizoram,2019,6,13,274.37,59.08,21.53,21.53,-31.05,Low,High
Mizoram,2020,6,13,1152.5,310.07,26.9,26.9,320.05,Medium,Low
Mizoram,2021,6,13,1012.45,271.81,26.85,26.85,-12.15,Medium,Low
Mizoram,2022,6,13,766.0,214.51,28.0,28.0,-24.34,Medium,Low
Mizoram,2023,6,13,850.95,216.8,25.48,25.48,11.09,Medium,Medium
Mizoram,2024,6,13,172.51,46.52,26.97,26.97,-79.73,Low,Low
Mizoram,2017,7,13,325.6,28.74,8.83,8.83,0.0,Low,High
Mizoram,2018,7,13,142.64,28.34,19.87,19.87,-56.19,Low,High
Mizoram,2019,7,13,973.04,234.66,24.12,24.12,582.16,Medium,Medium
Mizoram,2020,7,13,404.03,108.33,26.81,26.81,-58.48,Low,Low
Mizoram,2021,7,13,129.29,34.57,26.74,26.74,-68.0,Low,Low
Mizoram,2022,7,13,1584.4,424.19,26.77,26.77,1125.46,Medium,Low
Mizoram,2023,7,13,1452.37,367.32,25.29,25.29,-8.33,Medium,Medium
Mizoram,2024,7,13,725.76,198.74,27.38,27.38,-50.03,Medium,Low
Mizoram,2017,8,13,164.87,16.68,10.12,10.12,0.0,Low,High
Mizoram,2018,8,13,183.37,37.68,20.55,20.55,11.22,Low,High
Mizoram,2019,8,13,480.8,104.52,21.74,21.74,162.2,Low,Medium
Mizoram,2020,8,13,567.17,159.87,28.19,28.19,17.96,Low,Low
Mizoram,2021,8,13,240.95,57.6,23.9,23.91,-57.52,Low,Medium
Mizoram,2022,8,13,268.15,74.28,27.7,27.7,11.29,Low,Low
Mizoram,2023,8,13,261.82,69.31,26.47,26.47,-2.36,Low,Medium
Mizoram,2024,8,13,433.33,121.19,27.97,27.97,65.51,Low,Low
Mizoram,2017,9,13,333.79,30.94,9.27,9.27,0.0,Low,High
Mizoram,2018,9,13,113.94,24.0,21.07,21.06,-65.86,Low,High
Mizoram,2019,9,13,425.14,87.23,20.52,20.52,273.13,Low,High
Mizoram,2020,9,13,80.79,21.34,26.41,26.41,-81.0,Low,Medium
Mizoram,2021,9,13,877.13,221.16,25.21,25.21,985.69,Medium,Medium
Mizoram,2022,9,13,412.6,116.95,28.34,28.34,-52.96,Low,Low
Mizoram,2023,9,13,850.45,231.61,27.23,27.23,106.12,Medium,Low
Mizoram,2024,9,13,361.74,93.49,25.84,25.84,-57.46,Low,Medium
Mizoram,2017,10,13,169.15,16.62,9.82,9.83,0.0,Low,High
Mizoram,2018,10,13,522.58,119.0,22.77,22.77,208.94,Low,Medium
Mizoram,2019,10,13,151.32,32.83,21.69,21.7,-71.04,Low,Medium
Mizoram,2020,10,13,187.5,50.29,26.82,26.82,23.91,Low,Low
Mizoram,2021,10,13,523.3,139.69,26.69,26.69,179.09,Low,Low
Mizoram,2022,10,13,1644.65,415.41,25.26,25.26,214.28,Medium,Medium
Mizoram,2023,10,13,1047.96,272.89,26.04,26.04,-36.28,Medium,Medium
Mizoram,2024,10,13,1399.22,384.48,27.48,27.48,33.52,Medium,Low
Mizoram,2017,11,13,175.31,16.89,9.64,9.63,0.0,Low,High
Mizoram,2018,11,13,145.71,29.8,20.45,20.45,-16.88,Low,High
Mizoram,2019,11,13,257.44,59.68,23.18,23.18,76.68,Low,Medium
Mizoram,2020,11,13,976.09,249.54,25.57,25.57,279.15,Medium,Medium
Mizoram,2021,11,13,423.82,113.13,26.69,26.69,-56.58,Low,Low
Mizoram,2022,11,13,540.58,124.11,22.96,22.96,27.55,Low,Medium
Mizoram,2023,11,13,608.72,170.25,27.97,27.97,12.6,Low,Low
Mizoram,2024,11,13,1961.57,499.95,25.49,25.49,222.25,Medium,Medium
Mizoram,2017,12,13,331.91,35.1,10.58,10.58,0.0,Low,High
Mizoram,2018,12,13,872.17,178.94,20.52,20.52,162.77,Medium,High
Mizoram,2019,12,13,176.88,37.33,21.11,21.1,-79.72,Low,High
Mizoram,2020,12,13,337.41,81.7,24.21,24.21,90.76,Low,Medium
Mizoram,2021,12,13,1002.95,278.27,27.75,27.75,197.25,Medium,Low
Mizoram,2022,12,13,340.59,94.46,27.73,27.73,-66.04,Low,Low
Mizoram,2023,12,13,825.06,219.72,26.63,26.63,142.24,Medium,Medium
Mizoram,2024,12,13,125.86,34.11,27.1,27.1,-84.75,Low,Low
Nagaland,2017,1,21,423.95,38.6,9.1,9.1,0.0,Low,High
Nagaland,2018,1,21,953.05,204.95,21.5,21.5,124.8,Medium,High
Nagaland,2019,1,21,494.81,106.68,21.56,21.56,-48.08,Low,High
Nagaland,2020,1,21,620.26,171.07,27.58,27.58,25.35,Low,Low
Nagaland,2021,1,21,225.46,58.07,25.75,25.76,-63.65,Low,Medium
Nagaland,2022,1,21,1021.0,253.45,24.82,24.82,352.85,Medium,Medium
Nagaland,2023,1,21,2213.82,594.83,26.87,26.87,116.83,Medium,Low
Nagaland,2024,1,21,146.08,38.78,26.55,26.55,-93.4,Low,Medium
Nagaland,2017,2,21,502.61,50.69,10.09,10.09,0.0,Low,High
Nagaland,2018,2,21,342.76,74.32,21.68,21.68,-31.8,Low,Medium
Nagaland,2019,2,21,325.24,68.75,21.14,21.14,-5.11,Low,High
Nagaland,2020,2,21,1779.28,481.86,27.08,27.08,447.07,Medium,Low
Nagaland,2021,2,21,1341.73,341.62,25.46,25.46,-24.59,Medium,Medium
Nagaland,2022,2,21,856.08,256.86,30.0,30.0,-36.2,Medium,Low
Nagaland,2023,2,21,1594.75,402.4,25.23,25.23,86.29,Medium,Medium
Nagaland,2024,2,21,403.15,109.67,27.2,27.2,-74.72,Low,Low
Nagaland,2017,3,21,129.61,12.95,9.99,9.99,0.0,Low,High
Nagaland,2018,3,21,257.76,55.65,21.59,21.59,98.87,Low,High
Nagaland,2019,3,21,543.93,123.63,22.73,22.73,111.02,Low,Medium
Nagaland,2020,3,21,435.98,109.18,25.04,25.04,-19.85,Low,Medium
Nagaland,2021,3,21,1617.27,414.3,25.62,25.62,270.95,Medium,Medium
Nagaland,2022,3,21,816.14,223.26,27.36,27.36,-49.54,Medium,Low
Nagaland,2023,3,21,590.69,149.75,25.35,25.35,-27.62,Low,Medium
Nagaland,2024,3,21,983.24,249.93,25.42,25.42,66.46,Medium,Medium
Nagaland,2017,4,21,392.07,38.2,9.74,9.74,0.0,Low,High
Nagaland,2018,4,21,795.98,152.18,19.12,19.12,103.02,Medium,High
Nagaland,2019,4,21,472.46,103.15,21.83,21.83,-40.64,Low,Medium
Nagaland,2020,4,21,1588.3,394.76,24.85,24.85,236.18,Medium,Medium
Nagaland,2021,4,21,1003.52,275.92,27.5,27.5,-36.82,Medium,Low
Nagaland,2022,4,21,1183.31,305.13,25.79,25.79,17.92,Medium,Medium
Nagaland,2023,4,21,1041.7,294.46,28.27,28.27,-11.97,Medium,Low
Nagaland,2024,4,21,299.2,79.42,26.54,26.54,-71.28,Low,Medium
Nagaland,2017,5,21,666.45,66.33,9.95,9.95,0.0,Low,High
Nagaland,2018,5,21,563.71,127.7,22.65,22.65,-15.42,Low,Medium
Nagaland,2019,5,21,1087.54,235.85,21.69,21.69,92.93,Medium,Medium
Nagaland,2020,5,21,268.2,73.66,27.46,27.46,-75.34,Low,Low
Nagaland,2021,5,21,1533.35,416.83,27.18,27.18,471.72,Medium,Low
Nagaland,2022,5,21,3515.03,959.11,27.29,27.29,129.24,Medium,Low
Nagaland,2023,5,21,732.1,199.03,27.19,27.19,-79.17,Medium,Low
Nagaland,2024,5,21,851.0,225.29,26.47,26.47,16.24,Medium,Medium
Nagaland,2017,6,21,462.36,45.29,9.79,9.8,0.0,Low,High
Nagaland,2018,6,21,593.83,125.01,21.05,21.05,28.43,Low,High
Nagaland,2019,6,21,870.21,195.56,22.47,22.47,46.54,Medium,Medium
Nagaland,2020,6,21,970.9,268.28,27.63,27.63,11.57,Medium,Low
Nagaland,2021,6,21,758.09,198.86,26.23,26.23,-21.92,Medium,Medium
Nagaland,2022,6,21,563.17,139.19,24.71,24.72,-25.71,Low,Medium
Nagaland,2023,6,21,634.78,162.49,25.6,25.6,12.72,Low,Medium
Nagaland,2024,6,21,804.56,217.12,26.99,26.99,26.75,Medium,Low
Nagaland,2017,7,21,405.4,38.95,9.61,9.61,0.0,Low,High
Nagaland,2018,7,21,418.34,89.21,21.33,21.32,3.19,Low,High
Nagaland,2019,7,21,917.47,194.72,21.22,21.22,119.31,Medium,High
Nagaland,2020,7,21,1330.67,342.61,25.75,25.75,45.04,Medium,Medium
Nagaland,2021,7,21,1000.8,255.6,25.54,25.54,-24.79,Medium,Medium
Nagaland,2022,7,21,957.72,238.78,24.93,24.93,-4.3,Medium,Medium
Nagaland,2023,7,21,1190.85,331.28,27.82,27.82,24.34,Medium,Low
Nagaland,2024,7,21,1239.27,336.89,27.18,27.18,4.07,Medium,Low
Nagaland,2017,8,21,525.6,51.85,9.86,9.86,0.0,Low,High
Nagaland,2018,8,21,291.51,60.03,20.59,20.59,-44.54,Low,High
Nagaland,2019,8,21,433.03,101.01,23.33,23.33,48.55,Low,Medium
Nagaland,2020,8,21,446.29,113.38,25.41,25.41,3.06,Low,Medium
Nagaland,2021,8,21,1245.89,305.05,24.48,24.48,179.17,Medium,Medium
Nagaland,2022,8,21,614.0,158.55,25.82,25.82,-50.72,Low,Medium
Nagaland,2023,8,21,289.91,74.43,25.67,25.67,-52.78,Low,Medium
Nagaland,2024,8,21,1700.12,467.33,27.49,27.49,486.43,Medium,Low
Nagaland,2017,9,21,422.16,43.8,10.38,10.38,0.0,Low,High
Nagaland,2018,9,21,432.72,86.9,20.08,20.08,2.5,Low,High
Nagaland,2019,9,21,389.34,80.9,20.78,20.78,-10.02,Low,High
Nagaland,2020,9,21,578.75,161.53,27.91,27.91,48.65,Low,Low
Nagaland,2021,9,21,1147.0,322.55,28.12,28.12,98.19,Medium,Low
Nagaland,2022,9,21,217.11,56.53,26.04,26.04,-81.07,Low,Medium
Nagaland,2023,9,21,2890.84,695.42,24.06,24.06,1231.51,Medium,Medium
Nagaland,2024,9,21,1043.54,282.36,27.06,27.06,-63.9,Medium,Low
Nagaland,2017,10,21,352.89,34.95,9.9,9.9,0.0,Low,High
Nagaland,2018,10,21,335.57,78.39,23.36,23.36,-4.91,Low,Medium
Nagaland,2019,10,21,732.39,163.62,22.34,22.34,118.25,Medium,Medium
Nagaland,2020,10,21,860.24,218.94,25.45,25.45,17.46,Medium,Medium
Nagaland,2021,10,21,542.41,146.63,27.03,27.03,-36.95,Low,Low
Nagaland,2022,10,21,760.53,184.4,24.25,24.25,40.21,Medium,Medium
Nagaland,2023,10,21,311.18,85.84,27.58,27.59,-59.08,Low,Low
Nagaland,2024,10,21,447.79,112.49,25.12,25.12,43.9,Low,Medium
Nagaland,2017,11,21,680.95,66.6,9.78,9.78,0.0,Low,High
Nagaland,2018,11,21,275.16,62.25,22.62,22.62,-59.59,Low,Medium
Nagaland,2019,11,21,1150.73,266.74,23.18,23.18,318.2,Medium,Medium
Nagaland,2020,11,21,656.53,173.77,26.47,26.47,-42.95,Low,Medium
Nagaland,2021,11,21,352.12,89.19,25.33,25.33,-46.37,Low,Medium
Nagaland,2022,11,21,202.0,51.56,25.53,25.52,-42.63,Low,Medium
Nagaland,2023,11,21,1267.45,365.65,28.85,28.85,527.45,Medium,Low
Nagaland,2024,11,21,2759.32,703.21,25.49,25.48,117.71,Medium,Medium
Nagaland,2017,12,21,334.14,30.91,9.25,9.25,0.0,Low,High
Nagaland,2018,12,21,507.25,114.85,22.64,22.64,51.81,Low,Medium
Nagaland,2019,12,21,173.37,34.92,20.14,20.14,-65.82,Low,High
Nagaland,2020,12,21,534.53,140.58,26.3,26.3,208.32,Low,Medium
Nagaland,2021,12,21,1206.79,328.26,27.2,27.2,125.77,Medium,Low
Nagaland,2022,12,21,1327.93,341.74,25.73,25.73,10.04,Medium,Medium
Nagaland,2023,12,21,338.78,92.82,27.4,27.4,-74.49,Low,Low
Nagaland,2024,12,21,3482.45,905.76,26.01,26.01,927.94,Medium,Medium
Odisha,2017,1,81,823.87,78.18,9.49,9.49,0.0,Medium,High
Odisha,2018,1,81,1065.98,200.71,18.83,18.83,29.39,Medium,High
Odisha,2019,1,81,1478.15,333.81,22.58,22.58,38.67,Medium,Medium
Odisha,2020,1,81,5186.94,1397.41,26.94,26.94,250.91,High,Low
Odisha,2021,1,81,11737.98,3181.99,27.11,27.11,126.3,High,Low
Odisha,2022,1,81,1183.34,304.91,25.77,25.77,-89.92,Medium,Medium
Odisha,2023,1,81,2840.43,769.67,27.1,27.1,140.03,Medium,Low
Odisha,2024,1,81,3053.17,827.86,27.11,27.11,7.49,Medium,Low
Odisha,2017,2,81,1300.68,116.99,8.99,8.99,0.0,Medium,High
Odisha,2018,2,81,1035.68,216.05,20.86,20.86,-20.37,Medium,High
Odisha,2019,2,81,1683.5,383.93,22.81,22.81,62.55,Medium,Medium
Odisha,2020,2,81,6374.59,1738.7,27.28,27.28,278.65,High,Low
Odisha,2021,2,81,2335.36,671.87,28.77,28.77,-63.36,Medium,Low
Odisha,2022,2,81,877.67,212.77,24.24,24.24,-62.42,Medium,Medium
Odisha,2023,2,81,8134.9,2213.66,27.21,27.21,826.87,High,Low
Odisha,2024,2,81,2531.65,668.12,26.39,26.39,-68.88,Medium,Medium
Odisha,2017,3,81,3278.61,312.5,9.53,9.53,0.0,Medium,High
Odisha,2018,3,81,3020.33,640.0,21.19,21.19,-7.88,Medium,High
Odisha,2019,3,81,5839.66,1288.51,22.06,22.06,93.35,High,Medium
Odisha,2020,3,81,638.61,181.33,28.39,28.39,-89.06,Low,Low
Odisha,2021,3,81,577.58,152.68,26.43,26.43,-9.56,Low,Medium
Odisha,2022,3,81,3206.63,866.62,27.03,27.03,455.18,Medium,Low
Odisha,2023,3,81,4283.42,1158.52,27.05,27.05,33.58,High,Low
Odisha,2024,3,81,11712.92,3180.34,27.15,27.15,173.45,High,Low
Odisha,2017,4,81,792.07,75.76,9.57,9.56,0.0,Medium,High
Odisha,2018,4,81,1482.39,313.43,21.14,21.14,87.15,Medium,High
Odisha,2019,4,81,2378.41,530.9,22.32,22.32,60.44,Medium,Medium
Odisha,2020,4,81,4106.84,1063.28,25.89,25.89,72.67,High,Medium
Odisha,2021,4,81,2091.3,534.3,25.55,25.55,-49.08,Medium,Medium
Odisha,2022,4,81,9154.68,2450.13,26.76,26.76,337.75,High,Low
Odisha,2023,4,81,3490.68,893.22,25.59,25.59,-61.87,Medium,Medium
Odisha,2024,4,81,3673.6,963.48,26.23,26.23,5.24,Medium,Medium
Odisha,2017,5,81,2823.83,280.2,9.92,9.92,0.0,Medium,High
Odisha,2018,5,81,2245.18,461.21,20.54,20.54,-20.49,Medium,High
Odisha,2019,5,81,2898.35,646.75,22.31,22.31,29.09,Medium,Medium
Odisha,2020,5,81,4459.74,1188.49,26.65,26.65,53.87,High,Medium
Odisha,2021,5,81,7612.76,2022.96,26.57,26.57,70.7,High,Medium
Odisha,2022,5,81,4227.97,1086.74,25.7,25.7,-44.46,High,Medium
Odisha,2023,5,81,3063.79,737.61,24.08,24.08,-27.54,Medium,Medium
Odisha,2024,5,81,4501.41,1037.61,23.05,23.05,46.92,High,Medium
Odisha,2017,6,81,1121.15,108.75,9.7,9.7,0.0,Medium,High
Odisha,2018,6,81,456.76,95.98,21.01,21.01,-59.26,Low,High
Odisha,2019,6,81,929.91,198.1,21.3,21.3,103.59,Medium,High
Odisha,2020,6,81,1496.96,398.53,26.62,26.62,60.98,Medium,Medium
Odisha,2021,6,81,2741.58,701.09,25.57,25.57,83.14,Medium,Medium
Odisha,2022,6,81,1835.3,518.37,28.24,28.24,-33.06,Medium,Low
Odisha,2023,6,81,3078.4,852.88,27.71,27.71,67.73,Medium,Low
Odisha,2024,6,81,1957.54,542.65,27.72,27.72,-36.41,Medium,Low
Odisha,2017,7,81,949.69,96.96,10.21,10.21,0.0,Medium,High
Odisha,2018,7,81,5284.8,1187.26,22.47,22.47,456.48,High,Medium
Odisha,2019,7,81,1249.33,250.65,20.06,20.06,-76.36,Medium,High
Odisha,2020,7,81,1621.48,434.86,26.82,26.82,29.79,Medium,Low
Odisha,2021,7,81,4969.14,1304.59,26.25,26.25,206.46,High,Medium
Odisha,2022,7,81,79.49,20.13,25.32,25.32,-98.4,Low,Medium
Odisha,2023,7,81,630.02,168.4,26.73,26.73,692.58,Low,Low
Odisha,2024,7,81,2098.02,606.03,28.89,28.89,233.01,Medium,Low
Odisha,2017,8,81,515.37,49.31,9.57,9.57,0.0,Low,High
Odisha,2018,8,81,643.75,137.0,21.28,21.28,24.91,Low,High
Odisha,2019,8,81,1255.46,259.33,20.66,20.66,95.02,Medium,High
Odisha,2020,8,81,1343.94,366.19,27.25,27.25,7.05,Medium,Low
Odisha,2021,8,81,2991.19,734.09,24.54,24.54,122.57,Medium,Medium
Odisha,2022,8,81,7061.12,1829.38,25.91,25.91,136.06,High,Medium
Odisha,2023,8,81,11985.69,3063.39,25.56,25.56,69.74,High,Medium
Odisha,2024,8,81,10529.97,2933.37,27.86,27.86,-12.15,High,Low
Odisha,2017,9,81,2913.6,286.75,9.84,9.84,0.0,Medium,High
Odisha,2018,9,81,1040.08,213.15,20.49,20.49,-64.3,Medium,High
Odisha,2019,9,81,6216.38,1360.27,21.88,21.88,497.68,High,Medium
Odisha,2020,9,81,1698.25,431.96,25.44,25.44,-72.68,Medium,Medium
Odisha,2021,9,81,768.82,200.83,26.12,26.12,-54.73,Medium,Medium
Odisha,2022,9,81,8650.37,2347.08,27.13,27.13,1025.15,High,Low
Odisha,2023,9,81,3694.84,985.73,26.68,26.68,-57.29,Medium,Low
Odisha,2024,9,81,2385.82,514.02,21.54,21.54,-35.43,Medium,High
Odisha,2017,10,81,1426.0,149.08,10.45,10.45,0.0,Medium,High
Odisha,2018,10,81,1415.66,288.24,20.36,20.36,-0.73,Medium,High
Odisha,2019,10,81,1544.94,326.47,21.13,21.13,9.13,Medium,High
Odisha,2020,10,81,2467.21,679.06,27.52,27.52,59.7,Medium,Low
Odisha,2021,10,81,3072.86,783.83,25.51,25.51,24.55,Medium,Medium
Odisha,2022,10,81,1654.79,434.03,26.23,26.23,-46.15,Medium,Medium
Odisha,2023,10,81,1971.24,513.92,26.07,26.07,19.12,Medium,Medium
Odisha,2024,10,81,4248.16,1137.11,26.77,26.77,115.51,High,Low
Odisha,2017,11,81,2983.23,299.48,10.04,10.04,0.0,Medium,High
Odisha,2018,11,81,1719.73,356.09,20.71,20.71,-42.35,Medium,High
Odisha,2019,11,81,983.67,207.89,21.13,21.13,-42.8,Medium,High
Odisha,2020,11,81,2608.59,638.85,24.49,24.49,165.19,Medium,Medium
Odisha,2021,11,81,5433.72,1340.25,24.67,24.67,108.3,High,Medium
Odisha,2022,11,81,4202.81,1022.12,24.32,24.32,-22.65,High,Medium
Odisha,2023,11,81,5232.65,1448.72,27.69,27.69,24.5,High,Low
Odisha,2024,11,81,998.16,255.19,25.57,25.57,-80.92,Medium,Medium
Odisha,2017,12,81,1507.81,148.37,9.84,9.84,0.0,Medium,High
Odisha,2018,12,81,2836.24,640.77,22.59,22.59,88.1,Medium,Medium
Odisha,2019,12,81,2819.97,676.11,23.98,23.98,-0.57,Medium,Medium
Odisha,2020,12,81,6838.07,1701.3,24.88,24.88,142.49,High,Medium
Odisha,2021,12,81,1854.85,532.6,28.71,28.71,-72.87,Medium,Low
Odisha,2022,12,81,4282.67,1129.28,26.37,26.37,130.89,High,Medium
Odisha,2023,12,81,2110.36,495.25,23.47,23.47,-50.72,Medium,Medium
Odisha,2024,12,81,6925.57,1714.61,24.76,24.76,228.17,High,Medium
Puducherry,2017,1,23,781.2,79.18,10.14,10.14,0.0,Medium,High
Puducherry,2018,1,23,500.94,103.56,20.67,20.67,-35.88,Low,High
Puducherry,2019,1,23,1215.39,269.37,22.16,22.16,142.62,Medium,Medium
Puducherry,2020,1,23,815.15,226.07,27.73,27.73,-32.93,Medium,Low
Puducherry,2021,1,23,491.54,135.17,27.5,27.5,-39.7,Low,Low
Puducherry,2022,1,23,1797.12,502.08,27.94,27.94,265.61,Medium,Low
Puducherry,2023,1,23,497.32,130.05,26.15,26.15,-72.33,Low,Medium
Puducherry,2024,1,23,527.51,131.99,25.02,25.02,6.07,Low,Medium
Puducherry,2017,2,23,305.44,29.15,9.54,9.54,0.0,Low,High
Puducherry,2018,2,23,746.83,157.53,21.09,21.09,144.51,Medium,High
Puducherry,2019,2,23,702.54,145.9,20.77,20.77,-5.93,Low,High
Puducherry,2020,2,23,928.42,244.83,26.37,26.37,32.15,Medium,Medium
Puducherry,2021,2,23,1140.86,289.77,25.4,25.4,22.88,Medium,Medium
Puducherry,2022,2,23,482.91,120.64,24.98,24.98,-57.67,Low,Medium
Puducherry,2023,2,23,452.67,118.18,26.11,26.11,-6.26,Low,Medium
Puducherry,2024,2,23,226.6,64.43,28.43,28.43,-49.94,Low,Low
Puducherry,2017,3,23,539.18,52.83,9.8,9.8,0.0,Low,High
Puducherry,2018,3,23,549.94,112.86,20.52,20.52,2.0,Low,High
Puducherry,2019,3,23,298.01,76.63,25.71,25.71,-45.81,Low,Medium
Puducherry,2020,3,23,2434.29,564.12,23.17,23.17,716.85,Medium,Medium
